Recipient Egypt Ethiopia Kazakhstan Russia Azerbaijan Armenia Iran Bosnia-Herzegovina Ukraine Kyrgyzstan Tajikistan Belarus Georgia Jordan Poland Israel India Moldova Hungary Latvia Lithuania Estonia Lebanon Albania Uzbekistan Bangladesh Nepal IBS_Spain PJL_Pakistan GWD_Gambia ESN_Nigeria BEB_Bengal MSL_Sierra_Leone STU_Sri_Lanka ITU_India YRI_Nigeria LWK_Kenya TSI_Italy GIH_India
612 1023.6448 564.595524 29.271685 199.976486 15.993129 91.889082 39.483545 48.743386 63.952873 20.429674 70.407063 27.583852 44.595224 21.68991 26.472074 87.075207 99.650468 14.067038 6.375607 25.088525 16.358734 36.5919 6.343352 23.188614 33.805874 15.149565 8.26319 701.767035 559.924876 85.768048 94.911095 410.957426 66.896825 508.101647 503.705003 108.544228 201.10277 799.953604 543.098912
616 975.030761 633.415859 23.930769 194.840457 19.469668 75.201162 49.399709 41.641356 57.419026 21.632242 66.972238 21.026256 41.921841 22.648769 23.625371 98.389624 82.20978 11.863903 8.676224 18.235499 12.160154 32.082943 6.845668 21.76885 33.111737 13.95051 6.151617 654.478906 483.106892 135.399405 190.534645 351.61366 105.470709 433.831016 424.830096 210.518585 436.520315 753.756998 451.734626
618 1657.28941 980.502084 22.975571 202.208176 18.722558 98.065367 49.509018 45.348701 57.119942 12.062325 51.928748 24.095535 36.199194 53.627135 22.694462 144.878598 63.32578 15.833042 5.207824 13.661867 14.519016 29.712574 11.164699 28.666755 28.524114 8.928288 5.684553 722.185982 379.9009 66.940053 48.777497 266.953177 40.737221 323.678161 326.736039 53.18171 112.949897 838.413436 362.508467
634 690.96387 400.44999 29.655591 178.187319 16.98657 72.578359 32.754308 47.97837 53.032459 17.916054 65.553393 24.785616 35.889581 18.261276 28.778455 74.963231 119.647223 12.202848 7.639722 18.422048 15.033897 33.175586 7.005127 17.585091 32.77198 17.039565 12.132852 586.858716 740.737133 64.00315 48.060129 581.435912 39.773749 771.886385 778.302221 59.179667 92.140286 650.524771 751.12535
666 1548.23502 893.307715 27.967352 205.319208 13.211486 104.822655 55.032983 55.991199 57.874033 13.437045 52.451334 24.829169 42.157003 41.201384 28.99723 117.368133 76.768138 14.963835 5.407706 18.620422 14.468774 29.319726 10.68313 22.201869 40.478324 11.955794 10.196118 727.686937 414.724679 69.889013 51.780364 285.262031 40.785298 346.275873 372.170558 58.689228 112.580088 831.695581 396.611422
678 857.611226 439.686171 33.241478 216.012347 18.369125 81.310046 43.190819 49.047344 72.431016 16.47925 72.082234 29.70314 34.866141 21.039548 22.673631 79.402917 106.704736 14.049991 9.484631 22.375164 18.657305 33.515861 5.425793 24.76852 33.958022 15.874276 10.244907 692.863222 646.605615 94.092262 111.081065 422.191082 70.343917 578.197232 568.398942 109.812999 184.567711 799.745796 585.312374
684 912.497213 506.460988 32.048208 215.557261 17.62893 90.752925 37.155309 43.024466 71.090454 21.675572 79.55134 28.759 43.757074 22.768292 25.751928 76.968101 100.405107 16.389991 5.864147 17.876612 23.815044 42.801667 12.149705 21.530506 42.535975 13.818163 8.687417 748.174761 607.510957 84.854105 83.318639 432.03645 59.423204 510.76638 533.280349 94.142068 159.688196 814.171082 586.730267
695 1488.48058 896.232804 26.18431 204.668256 15.849555 95.358769 48.484916 39.142159 64.699133 14.474123 53.264019 22.450675 37.04178 41.458276 23.938545 118.046219 67.875615 11.322538 6.068132 14.2986 17.140128 30.877386 9.250361 24.917341 32.248935 8.892977 5.070296 678.449656 395.151177 93.91639 89.726915 289.18224 67.716753 363.806368 364.022716 91.12582 164.747532 843.283577 386.552277
721 1493.84126 872.105595 28.032727 202.51342 20.067784 109.262624 46.352475 50.64825 62.162686 13.99542 49.812223 26.401498 47.321619 39.228611 19.536992 114.465927 78.813273 16.858387 8.125215 15.266104 14.252549 26.528307 9.447873 26.435802 28.549159 10.277506 6.409206 727.89648 416.508693 88.823693 60.496811 302.735183 48.351586 352.411861 356.197596 76.540944 140.496511 865.290773 372.955235
722 765.461158 628.389604 23.391954 146.828928 10.833333 65.832866 36.513148 32.088683 47.55904 18.197044 45.853257 16.995079 30.020176 17.233944 18.242802 64.10017 79.806018 10.862238 4.684625 13.733692 12.606737 19.535145 6.1366 17.885969 26.354596 12.602404 6.491784 521.722581 434.5828 219.957726 355.694648 345.711648 207.055581 425.697749 453.15592 359.692129 754.311118 562.843313 426.751649
723 1526.2307 924.810873 22.024798 212.512345 20.389781 89.777858 60.064027 50.554635 64.599252 12.372932 60.19731 20.98019 46.74833 56.33064 24.713953 129.408377 68.381322 14.336651 4.141297 18.569317 14.84265 30.905947 13.955577 21.711077 28.707694 8.597376 5.353187 717.766042 401.130379 80.307167 61.006564 292.832103 48.064378 327.697237 347.125639 76.399183 154.338578 830.723093 356.809409
724 1314.78518 1017.53111 28.11785 194.144616 18.704184 97.37762 49.961779 46.356465 60.943569 15.289494 50.669971 21.994916 39.327176 25.553641 25.338614 105.593918 67.794091 15.408292 5.053332 12.892524 17.030894 32.054359 10.486541 26.998861 27.764554 8.2853 6.935253 752.625266 376.936923 119.958189 92.15675 267.426043 73.028422 353.586958 350.407992 115.756102 194.041805 842.020908 365.078403
736 756.08955 437.815855 30.831156 220.374923 19.284477 87.656161 39.614745 45.832878 85.635597 19.387049 79.30295 29.540757 43.23974 20.804426 27.163976 70.391822 114.520699 10.563231 8.921705 23.819059 14.329571 38.570224 6.250402 19.121494 32.328814 14.77415 11.844708 717.376911 663.045335 82.678081 101.37019 456.218515 66.391351 541.833291 586.00203 105.248939 199.236918 800.60126 617.404911
739 583.346985 496.81198 21.551611 108.619053 10.423116 51.734519 25.90253 27.025824 39.809296 12.324211 41.279964 16.429698 18.788233 13.579294 12.031371 50.929745 59.53169 8.965382 2.957071 10.057277 11.835764 20.917815 3.057007 14.554742 27.747608 8.594867 5.390821 403.399911 337.852726 333.058081 611.81595 259.573018 304.100767 338.717446 324.884329 619.920868 1237.38575 451.010237 319.501303
751 1078.25695 725.89595 28.290006 213.590336 15.15588 86.749306 44.545387 42.444219 60.740212 11.545156 54.60239 20.013633 35.866569 21.321336 23.69331 103.283046 67.653169 13.766692 5.639909 14.721699 16.234943 27.356266 6.786688 19.416086 33.753968 11.160826 6.401645 672.348642 455.070914 138.024478 185.456061 304.259504 106.834822 381.22374 404.606387 207.450558 342.13225 790.065016 469.059914
762 1141.34473 732.853271 28.721595 180.733066 21.480744 92.896343 41.028536 35.675718 55.169355 15.170592 56.673978 21.867082 42.514798 21.366188 20.868373 91.008446 79.25074 12.421732 6.021591 14.150992 13.786794 25.834922 6.654798 21.384573 25.81753 12.878774 8.848897 634.55081 429.867425 151.403983 201.412293 303.465687 122.79228 382.528205 377.9899 222.151896 449.909058 729.517617 413.404551
798 1571.29599 908.658114 27.948298 194.494599 25.263713 108.41182 65.426016 45.92118 62.282593 11.252586 54.966408 25.27847 40.180002 57.051908 25.19191 129.771045 63.545684 14.521849 4.918719 16.673428 14.721288 35.667478 6.321402 28.730495 35.365398 9.413363 5.479006 715.616045 397.943085 76.04544 53.410873 301.028861 44.540331 334.546434 343.271046 53.687547 106.279401 858.327 371.969045
800 406.339134 248.151195 28.631736 145.34128 12.416863 43.066157 29.008181 27.736206 55.118519 19.071138 68.353395 17.066161 28.957735 10.34541 22.538095 38.29754 133.395376 6.870965 4.818503 12.202126 13.76556 28.595971 6.956082 13.098918 36.277084 17.35404 10.35422 453.912612 763.822288 136.455078 227.476628 599.468017 115.100785 804.259821 857.484442 215.15922 365.43591 462.60294 760.112534
821 1005.59594 750.560879 23.362272 166.210234 14.560517 74.884975 36.185599 39.439502 46.289623 12.303376 51.92682 20.832404 27.036345 30.622579 19.19835 76.256294 75.561913 11.070166 3.965028 13.605271 11.749897 23.094313 8.335213 16.781555 30.57051 8.432282 6.677417 557.528508 379.762689 230.433091 272.029614 308.346082 181.246756 377.422808 389.319642 305.188237 614.034158 626.180026 398.81699
831 723.652169 605.212534 15.510018 114.703948 9.182327 50.509182 16.194498 28.641779 39.054012 10.421578 34.946908 16.254107 19.777964 12.533451 15.69728 50.882604 45.878244 7.862631 3.886496 12.355904 8.581006 18.674607 6.737853 19.379926 19.574027 6.165391 4.04078 485.817912 247.016124 402.641898 569.279803 181.982269 328.063532 215.729004 225.784184 654.674123 1271.84951 498.7875 247.480778
832 996.559696 511.432904 32.507481 217.206336 21.891085 90.806598 41.110459 50.184924 71.914058 14.771607 66.834428 32.836923 41.437312 20.112497 25.125288 101.431704 101.15023 12.000747 5.362106 18.067084 20.12172 33.522967 10.779605 24.702997 39.593601 12.459303 9.186162 789.573812 600.516604 76.825508 71.896272 402.610696 53.547594 510.20121 498.824169 81.762382 134.616731 838.533992 563.399067
838 1201.22616 720.461318 27.570508 209.065763 19.884957 101.248707 46.471556 42.168672 59.709068 11.457514 62.038197 24.792023 40.204908 29.372404 25.051265 99.787824 85.647637 14.9278 6.751895 11.389701 18.92033 34.696818 7.254737 24.192337 37.423772 12.268118 7.26011 730.894963 484.991108 74.233806 84.739128 363.306367 55.320745 432.470071 435.599556 90.12673 162.936505 867.908958 481.64584
839 177.060963 501.33116 5.202452 14.378414 0.927798 5.872164 10.072331 4.026979 5.132825 2.971993 5.905934 2.183273 2.427657 2.527961 2.040437 7.818742 12.158353 0.78621 0.528634 1.667729 1.20012 2.919494 0.570764 1.721995 6.903011 1.670722 1.674381 62.506105 57.153372 581.514919 1150.73127 53.189533 557.3774 63.510222 58.879635 1202.78166 2557.78406 63.896671 54.410516
841 1624.76649 903.447467 22.179 198.230737 21.822521 92.568363 63.072631 47.734739 59.255868 12.962946 55.738831 25.88725 41.18892 36.370492 22.323626 123.429104 62.113386 13.041369 6.703324 15.062767 15.975442 34.362069 11.352456 24.031515 35.074081 10.055171 5.565934 702.00137 396.072372 70.705074 47.182027 291.653746 45.833029 333.098593 347.895943 65.025327 118.646209 873.495668 369.492006
850 1621.39498 1046.4567 25.542046 196.201604 14.895111 101.400123 52.907915 49.672993 62.465263 12.854772 47.842286 19.944732 42.213736 44.046364 24.467198 141.406104 62.597602 17.432174 5.417102 15.27875 16.49382 26.96423 13.478725 24.029219 25.543486 10.280001 6.591405 723.625173 362.642198 86.14084 47.127718 260.262032 46.258046 301.9296 313.433569 60.14528 109.616335 859.709471 346.709158
855 1041.88271 588.136615 32.634479 194.184529 18.048405 101.332295 34.147867 46.965391 72.792327 20.448451 64.987803 24.354947 42.598358 27.455116 26.900635 86.442371 94.489788 11.316656 4.300227 19.452274 21.237549 41.087702 10.242271 23.159133 38.361275 9.871049 5.891668 742.117261 534.307951 114.079393 118.751935 367.641042 77.761718 481.290333 485.927819 133.460216 213.758592 784.138445 489.461261
865 872.843893 531.734894 30.793737 182.31921 15.950156 84.147169 34.105933 47.413431 68.917492 15.538449 64.895788 25.696517 42.770336 22.237315 26.189038 85.588272 96.987113 13.088682 7.10111 16.557519 19.186259 36.91629 6.596472 21.2263 35.437021 10.651316 7.550792 658.89167 525.284335 131.562007 184.257067 386.700041 116.569501 479.627122 496.530385 214.189166 381.50319 719.601014 528.261865
873 1445.76759 813.389203 23.201851 198.532734 22.140152 89.18195 57.451302 41.49013 63.001072 16.074103 62.467441 24.202317 42.132929 29.889039 22.46917 112.921626 75.184775 14.994284 6.133754 19.590602 18.391935 37.452948 11.259195 23.669963 34.552135 9.116932 7.681187 741.863985 455.927144 80.131013 64.403891 320.216221 49.631795 379.868055 379.392443 80.629366 138.418077 841.02285 391.572693
874 1622.40762 946.320788 24.591895 213.366725 20.181339 117.996773 57.435806 46.064705 61.089789 13.085739 52.916676 25.365766 45.068316 45.917576 18.247102 133.188458 58.039132 15.263865 10.335908 15.992067 13.570311 26.317141 16.15163 27.342765 40.7196 9.674256 5.200907 723.321443 369.741448 76.219968 52.214932 261.786658 38.705231 320.446322 331.412485 54.140669 106.256313 869.106561 360.21319
881 1244.30791 779.132649 26.71484 204.651411 16.324984 92.446571 47.947891 44.334431 59.240438 15.682572 65.157577 26.619767 47.935762 27.486068 27.459541 102.449125 84.602227 15.481497 6.357695 18.202873 14.928144 34.67546 8.284165 20.227731 37.275987 11.486415 8.480159 719.194987 457.233454 96.869367 99.173897 333.85317 58.18162 430.056326 405.13561 90.283637 172.303693 838.792512 456.445706
888 676.501132 354.918532 41.470426 222.577274 19.891822 91.834294 46.425571 50.035005 66.953884 25.173514 76.156644 32.267085 50.28025 15.087234 26.930644 60.816282 97.197272 14.753917 5.777598 21.114622 17.397573 39.519786 8.499735 23.456993 47.205196 11.408229 10.790767 688.576997 650.625625 120.307694 157.407438 445.309971 93.592435 536.678711 568.097382 163.191199 287.827391 776.274866 603.086859
909 1610.83992 926.635882 21.671721 195.468245 15.993254 105.934196 52.136186 43.816333 64.367732 11.546768 58.036174 25.983937 46.659814 44.422194 21.732045 139.32549 69.678478 14.858128 6.273774 14.226576 19.502246 33.091641 10.371021 27.378135 26.735512 10.94955 6.863623 717.316599 392.097923 74.664479 56.169897 288.582307 44.447033 330.818292 341.154712 61.770787 112.681906 842.271147 358.944188
927 1536.84995 963.854855 24.634762 190.440618 15.911358 105.403361 60.959335 53.522488 59.513326 13.252986 49.807715 25.705066 42.666753 50.0054 23.379797 127.955084 65.766533 14.290374 5.952105 17.300448 14.896637 26.335589 12.597744 25.299049 30.922656 7.636437 5.849686 719.717996 382.770146 89.174317 65.100652 282.604178 53.545051 318.421043 331.689042 68.652838 154.021748 848.259405 360.751328
939 1000.54835 542.085233 31.101532 191.153397 17.25414 99.196135 38.752126 45.303974 69.447872 21.944934 66.084662 25.232887 42.061521 31.47971 26.644839 84.57943 90.928329 16.044723 6.69433 17.449995 22.548125 38.986465 6.916954 20.227068 37.542774 12.760812 10.758372 708.82671 539.067176 107.576421 127.976845 378.003684 84.609541 464.661156 500.063338 144.804828 274.653689 791.126908 510.318879
942 1622.17891 961.702267 24.948759 188.34093 15.036955 100.443908 68.647115 39.91029 61.50966 11.56454 51.531555 24.366346 46.244587 39.81133 20.696173 127.553538 60.092048 15.761045 6.535454 17.911124 14.327224 27.378931 11.12142 29.362497 31.36081 8.535631 4.761542 730.487116 384.943619 82.323363 47.993058 270.618635 42.297786 326.628759 336.864505 56.836841 112.752829 858.965625 363.071124
960 1544.23361 891.460335 25.586616 207.542662 16.881495 94.824424 57.71183 45.062087 66.495157 13.024188 56.603334 21.449681 42.220909 47.77346 20.063403 135.29933 74.809942 15.961265 6.099883 16.846178 12.132491 31.776011 8.13676 26.981014 37.130316 10.192652 7.407683 708.498089 432.201056 79.732628 47.254452 297.447247 42.924112 350.185951 362.409387 53.24031 131.191685 833.905018 372.721217
969 1540.95892 926.071965 24.792147 219.519276 18.272082 102.063847 58.732788 41.169173 62.791783 14.300907 55.857671 22.651373 38.506982 32.416103 23.39606 136.203059 66.436796 12.69066 7.756407 13.479017 18.146607 33.957071 11.407469 24.410641 38.935846 11.514367 8.300947 737.734349 389.305661 73.813851 55.8964 277.235381 47.118684 355.301998 357.145694 63.033465 106.035595 860.627255 357.429565
971 1579.67996 930.452436 29.742871 190.242027 21.128644 99.49684 67.311618 49.988723 62.253147 12.322453 59.488406 24.353715 46.458584 37.48456 20.633054 132.302311 69.029909 19.90406 6.12164 19.083069 17.421221 32.523792 11.729285 27.111615 40.644896 10.726485 7.305371 721.249923 394.52015 73.172593 51.507277 277.898569 46.974073 335.044666 338.854377 58.832317 109.724239 837.480351 375.218634
974 1667.60661 945.814263 26.739072 204.302799 18.642861 107.343202 64.269606 49.111131 60.165777 12.835194 51.265032 25.741062 36.459121 43.938443 27.088715 130.773704 61.111879 12.764399 3.917787 14.794612 16.338133 27.933924 5.616405 26.842265 33.111931 7.414133 5.504938 698.358737 362.377181 79.226317 53.514773 281.35062 40.04938 319.573545 337.579955 59.319165 111.525966 868.608954 346.486285
978 973.425899 629.681258 25.176783 185.442928 17.044257 83.48946 41.154157 37.01367 56.893407 12.465058 56.048521 30.033441 41.334384 26.70317 21.867539 89.114937 89.292074 10.126648 4.417863 14.397746 14.805414 35.935161 9.067784 22.404267 34.165387 12.596635 7.953078 636.735152 518.510057 130.738755 170.767985 360.966974 103.930931 439.725556 460.14616 194.771504 446.685798 727.56183 472.826237
987 1011.10485 634.525048 39.442611 225.904168 21.952892 104.166663 37.109089 55.099181 78.040652 27.500585 63.830496 29.268877 41.609846 24.936941 36.859829 85.781151 77.541834 15.662611 7.85668 19.301245 20.424546 50.668474 8.212336 31.257355 41.873435 11.315153 6.068808 925.22562 443.77135 160.035167 107.72158 326.403803 90.292842 354.651824 365.984718 129.333787 159.727459 970.709713 404.244634
993 929.371223 578.333554 29.656235 193.053596 16.843809 83.132852 39.774899 43.634047 62.237448 14.727064 50.629689 24.563026 46.447311 19.899682 22.766261 78.319406 91.137185 13.314969 5.88247 15.35974 14.553285 32.222251 8.361079 24.498469 33.235854 16.797595 8.690086 670.262886 534.35145 131.8168 172.680862 394.894801 110.84862 461.763053 484.688057 194.791714 374.112307 742.398692 475.365533
994 970.922765 547.019154 34.962255 211.32869 17.015853 78.716253 43.989948 47.200315 73.546381 19.16855 77.241408 26.666361 46.643085 25.237498 23.600554 99.603359 127.823969 13.511791 10.353808 28.280298 20.713379 42.661055 7.017071 23.670168 39.236267 15.684861 11.124462 733.313614 639.911395 59.246362 43.644943 466.348827 38.612432 528.038938 552.28007 47.467528 81.833246 763.710873 608.070074
1002 1501.37414 1114.31798 23.981281 198.305945 13.358791 98.086718 52.029444 43.366314 62.527932 12.260591 50.113147 20.561075 47.436965 26.224699 22.677668 124.515659 65.205104 14.554383 4.405508 15.281301 15.381482 31.509739 10.916733 32.169497 37.871824 6.58782 6.198654 747.2508 380.797798 84.995588 58.594917 245.468193 51.207018 308.446833 319.459017 68.489248 119.493392 869.704275 340.290385
1016 1166.33772 765.889573 29.111271 209.401637 18.91282 92.163517 39.090445 43.653632 71.385845 14.695887 56.609323 25.058176 44.855798 25.153598 30.013448 89.51283 69.274137 8.251181 6.979512 17.760261 19.369964 36.535036 10.230446 18.533193 31.300462 11.187694 7.620605 815.116301 436.480714 168.525116 107.366375 310.365133 97.499422 375.474932 390.791615 136.333739 180.824402 870.700015 397.052084
1018 1562.54624 917.361738 26.970357 212.809635 15.353315 100.624063 56.375881 46.598156 65.314651 13.144382 50.383232 21.528178 41.853165 36.422305 19.314717 138.904319 72.648116 15.701351 7.297407 18.403354 19.607718 28.926313 11.802487 27.588907 34.207852 11.358008 8.216887 736.619829 380.643609 79.59513 65.750243 293.300578 45.887392 327.642395 340.927733 68.041836 129.857627 841.945156 353.943595
1035 548.296483 382.32807 28.654884 154.894359 8.698846 56.142947 33.854787 37.170248 57.051114 14.606005 60.453383 21.158719 23.250169 14.55299 17.342505 47.348566 96.23237 9.226194 4.845327 16.296605 15.827149 27.617772 5.70455 12.271038 27.090481 14.052389 6.054377 520.293726 521.693934 230.923684 414.508453 359.215579 213.838721 475.735315 474.530899 419.660046 827.986493 550.543906 495.464782
1045 1349.09994 886.839378 29.947822 185.339463 16.185944 86.305432 54.337118 48.384356 61.186483 13.616059 57.260136 22.089149 40.111088 27.186127 21.944954 99.446124 64.267338 12.491563 5.17305 12.175494 15.023752 30.484553 8.909972 31.998737 25.244332 8.436285 5.888107 769.466626 368.129564 187.890372 132.789457 263.929931 115.838161 316.354342 325.504169 155.736582 216.85998 830.44341 343.102515
1056 1363.06329 858.851198 21.882601 187.869182 13.661504 92.677037 40.236567 57.91943 59.204103 16.244683 53.803492 25.159466 41.192612 33.226242 24.662309 103.734087 68.775849 15.601822 6.258286 20.85472 17.537569 34.697231 6.82284 25.251272 34.635322 9.747289 7.650046 771.471551 389.936441 154.487161 106.805564 271.711941 89.877679 325.632932 337.138621 141.004851 180.894718 887.23663 347.999738
1070 1565.48666 878.108708 24.301048 218.084359 15.300916 108.710178 74.665601 50.104817 62.509201 15.59836 54.140735 25.32916 43.314433 47.604718 20.319091 124.609643 57.132116 13.924342 7.471383 17.092624 19.186251 29.014463 7.461417 24.23922 34.890309 9.396483 8.353951 716.804292 400.936269 75.038529 59.091608 272.22188 52.889186 327.460027 321.750785 65.355771 149.536221 905.772949 342.210149
1077 1303.20219 878.437329 30.165045 172.855121 18.028178 91.909208 55.269684 43.444365 51.639224 12.102374 54.039786 21.268243 32.418031 33.065731 23.389773 109.995411 63.220149 12.558555 6.102408 13.021974 12.84259 29.953047 8.195429 22.285856 32.579027 7.806011 7.709769 653.988364 361.868171 136.624758 187.585869 252.224971 105.787549 300.821818 324.367181 221.453942 468.168277 761.60159 323.420869
1094 1549.54355 892.419494 23.317131 195.518174 19.53535 89.963897 68.900433 42.053688 62.097823 13.132018 51.357685 21.148135 40.760067 46.014959 21.167439 120.744981 72.255175 18.611804 5.895016 18.41648 18.524175 31.224113 13.849245 23.549681 28.673329 8.867014 7.499211 749.302732 410.373213 72.871392 54.717499 291.107288 45.869675 356.456541 382.58075 60.747909 108.236322 830.444024 377.670447
1103 1653.95551 924.642315 31.12533 202.46689 18.466299 107.540963 52.824265 41.791997 55.712414 12.749634 50.006769 20.377265 37.096077 46.278213 20.227769 124.369233 66.72936 12.914279 10.267731 16.558738 15.556846 32.93647 13.348908 24.624769 36.39169 7.806613 6.726927 721.268576 388.318779 72.227625 48.080781 284.792484 40.657348 337.677358 316.068722 57.664782 108.228849 874.309255 352.630037
1107 1266.6767 757.854103 26.452789 239.350355 21.194628 98.393197 47.630749 48.328249 58.568582 14.371358 53.74496 30.113954 46.133739 34.040725 20.42477 105.595713 77.668758 13.034793 6.413609 18.620697 20.982609 32.427901 10.9988 21.894262 36.011442 9.506853 8.018874 743.178918 480.687491 82.745397 70.79583 343.129327 48.463042 421.627134 419.999495 75.757927 124.537303 852.597356 457.445474
