Recipient Egypt Ethiopia Western_Asia Russian_Caucasus Caucasus Iran South_Eastern_Europe Eastern_Europe Levant South_Asia IBS_Spain PJL_Pakistan GWD_Gambia ESN_Nigeria BEB_Bengal MSL_Sierra_Leone STU_Sri_Lanka ITU_India YRI_Nigeria LWK_Kenya TSI_Italy GIH_India
3AJ139 1285.23656 758.393614 108.7293 182.097574 143.869341 27.700372 72.933894 200.241382 104.048425 76.750802 749.158855 339.774453 264.853189 231.326397 257.962022 162.037651 301.859889 303.245609 255.488453 284.605427 810.052128 325.052522
3AJ143 1193.36363 754.672181 126.31724 197.047966 135.200002 32.130665 88.977971 205.796385 116.95547 86.126108 836.193264 370.588286 215.895377 167.982846 280.609301 138.057936 323.260861 344.628631 178.469616 211.668119 882.563896 358.912121
3AL34 1249.90302 762.76664 124.200807 185.484736 139.911495 33.523336 89.593561 197.468773 120.593276 80.479066 820.646384 368.347158 209.989005 171.47533 269.183828 138.044547 321.526738 313.767238 199.897194 208.236132 888.780316 351.599285
3AQ166 1080.85826 525.68647 152.007863 237.272796 168.108925 38.495455 98.530734 255.4884 159.608572 100.942832 958.701727 494.201013 80.184982 49.230843 327.822055 44.447627 396.919693 407.528546 57.427739 83.700078 1083.35173 444.901526
4AJ61 1244.80721 757.979718 131.756067 189.190133 138.432493 31.848345 86.935737 203.464533 108.106622 84.936835 800.583261 374.658639 221.890631 166.009038 273.277372 129.960902 332.638087 342.763363 181.210595 211.581359 866.255483 367.131434
4AJ68 1175.57049 910.033786 118.605114 168.777232 129.670693 30.176698 84.641311 174.768001 108.024276 76.063014 786.245037 342.871185 267.206809 195.572253 254.877128 164.011602 300.31411 313.361471 243.360015 276.236825 801.676845 323.353972
4AJ136 1253.96439 747.041103 124.846457 176.348913 133.49857 36.716277 90.752586 211.680728 112.50044 78.849633 844.662889 363.82776 196.07535 167.680475 286.616427 127.446221 318.796353 334.890046 184.108474 209.667286 888.582289 356.865189
4AJ137 4150.72727 419.069581 58.370165 97.884709 65.704221 16.819108 42.155917 96.686692 56.390561 42.123975 407.855762 180.761828 134.769643 98.140451 148.888456 79.609066 156.333961 166.109063 108.343119 125.473439 417.510621 175.690245
4AJ139 1246.3662 759.866024 117.84544 177.632704 149.296987 33.584497 93.119071 199.34279 113.418458 85.743332 822.970381 383.335566 220.250692 171.593405 277.386924 144.275346 317.684707 328.03259 188.609008 208.43831 859.936001 346.689431
4AJ143 1313.28834 864.99991 130.008129 184.544667 142.637221 29.02128 93.557707 191.733566 118.526295 80.805049 843.430386 378.279905 151.791882 109.558944 277.73996 90.115707 340.168213 330.403851 122.393823 172.664961 919.378807 360.36926
4AL34 1220.15856 753.111354 130.284571 187.887772 141.610362 39.32704 85.839377 185.409946 108.68834 71.909147 822.382995 365.322153 233.625587 169.840435 284.386203 151.549057 327.346166 334.665448 200.780379 232.772174 851.545702 346.97511
4AL97 1207.64909 730.533061 128.533459 206.949288 131.451281 30.84583 84.594882 216.504329 114.430537 86.06449 819.472251 388.25688 200.348243 166.762876 276.893929 134.948769 346.893117 344.167803 197.210746 192.826786 870.951466 369.128749
5AJ61 1030.53539 564.272169 151.008453 245.267567 172.191132 35.713601 116.406043 242.411761 139.821004 100.30454 975.154857 489.307429 71.958583 49.773371 332.416031 48.935558 393.573209 416.113549 55.021925 76.774438 1085.89658 452.560675
5AJ63 1169.20717 760.97909 121.509462 195.260394 135.501079 36.230889 89.495567 185.531348 113.096619 75.672771 820.833229 360.973878 255.919022 196.801573 264.839731 164.43128 311.387913 306.893635 216.892036 246.751811 871.793239 345.416127
5AJ68 1161.56466 791.630113 117.398392 186.982395 134.357244 35.137127 89.021479 192.122809 126.703215 86.005918 854.953147 361.055289 238.197758 181.466492 264.603865 155.510856 314.147905 318.037714 210.740599 226.456523 864.377581 334.946777
5AJ129 1224.54556 812.628631 126.453618 180.116666 136.271863 31.864241 90.123715 203.165463 117.525659 83.524118 782.026059 381.147513 214.214327 159.1822 271.797412 138.882827 329.534649 316.803339 198.441474 229.480157 854.972144 362.716227
5AJ136 1203.26242 767.433253 128.566866 180.304443 127.303594 35.202808 87.534653 213.368971 120.411581 76.719147 811.103099 372.49592 226.4056 184.712883 253.152379 140.643945 313.429636 335.625581 208.488692 235.22743 885.112645 338.912313
5AJ137 1009.88181 864.501989 101.348504 158.379052 115.490075 36.521827 85.845313 162.519494 106.689559 66.596395 692.351604 322.55956 352.281973 311.832985 243.748576 233.990428 282.838306 282.610611 369.117385 409.635317 728.678161 307.998927
5AJ139 1248.24958 752.378356 127.575613 195.262947 149.445065 28.213002 87.353354 199.15131 104.690689 85.881796 842.121699 386.878489 197.765451 156.450557 295.284632 119.407267 334.334589 331.502799 179.262526 188.635461 876.856537 358.716135
5AL34 1211.60304 802.035142 110.277374 188.497147 123.084142 39.269429 89.290274 179.459691 118.670758 86.817152 768.700117 383.232984 232.588008 179.340029 278.693766 150.084625 322.929469 333.437689 210.161404 235.709142 845.815297 355.721182
6AJ63 1209.5446 864.267347 122.358011 165.189689 126.844411 33.015524 79.007808 187.265136 113.123821 83.673402 784.984919 359.995799 245.713903 178.340374 268.376369 157.423038 308.071958 322.617456 213.639817 279.20776 803.091453 339.665259
6AJ68 1267.89202 768.10574 131.483429 173.332208 139.335644 26.496543 88.293934 197.396559 114.193072 81.691549 810.335513 363.411588 215.794382 194.469994 272.585025 146.329573 307.609906 312.839536 203.163664 224.187662 863.192106 343.278217
6AJ129 1467.13596 809.393738 132.102802 198.401366 137.513546 37.94343 88.97578 212.95448 121.343798 78.856381 814.02307 379.882456 149.227549 99.020351 274.660301 92.825905 304.972071 335.994615 114.578187 173.859247 867.009682 354.743137
6AJ136 1274.95003 731.029028 126.953546 199.293463 147.510579 27.984333 88.423893 199.26543 114.402867 79.930622 812.860336 363.847799 217.138623 164.13223 268.398885 144.536806 330.192238 331.644353 198.983277 205.274972 860.068096 358.596457
6AJ137 1121.09076 740.354672 115.89194 165.477269 126.962341 32.100452 81.585064 199.078339 105.313912 75.244543 824.676859 348.077183 330.182844 244.992086 258.75747 186.404565 292.885159 315.257718 277.442215 258.090597 821.955705 323.596168
6AJ139 1318.5458 746.966877 119.988806 192.949777 132.917633 28.170344 87.828767 185.20739 102.066975 88.156275 798.493769 397.61425 206.508703 169.786073 278.812923 146.157145 327.945089 335.672927 192.954737 200.922538 835.88889 351.862172
6AL34 1239.64939 786.429866 120.131579 189.110636 123.741284 30.759687 87.414649 197.756093 105.979959 74.552266 801.056874 386.606475 217.448726 177.750642 286.206723 140.318012 327.063998 321.72193 200.009839 234.341692 849.947172 347.420373
7AJ63 1322.94327 836.983224 126.339116 196.267464 152.164476 30.901034 97.302804 192.375444 119.161489 81.92676 817.653994 367.584064 169.473432 119.138116 282.602609 100.13231 318.397846 337.132667 129.270844 189.266979 892.488573 365.911345
7AJ68 1498.70211 722.905607 117.552154 194.304491 134.738996 32.183223 76.296691 194.14176 108.021597 73.473933 783.589479 352.11541 205.483504 156.415992 260.342938 128.730724 307.720473 309.585353 188.033868 214.57047 839.118391 347.39071
7AJ129 1218.8956 723.454817 109.127128 177.634445 132.027041 34.498134 84.17759 189.456865 100.042834 76.141215 772.864533 353.196375 250.308212 230.599611 255.41369 166.244172 302.818942 303.800278 245.022934 378.810667 802.447409 338.435367
7AJ136 1158.93462 748.095402 124.796608 182.984302 138.648848 37.821373 94.086232 206.141155 114.730695 87.315176 794.858782 378.815627 222.714757 191.394061 285.93221 151.066387 331.790481 353.911906 201.065303 214.729643 865.756808 359.827495
7AJ139 1258.63964 780.132097 127.085827 180.916091 143.533683 31.939515 86.271539 171.185907 116.595525 83.645633 793.623262 361.333932 233.265012 184.683731 262.825495 161.738041 301.308011 313.423294 209.471552 232.960865 874.743146 336.096064
7AQ59 1146.43358 803.799638 124.999102 187.478619 136.689331 34.328296 93.458373 184.90641 119.647315 82.917984 815.184125 374.948357 238.099475 176.939986 262.971985 141.616401 324.682442 330.865307 207.588594 239.272348 856.113943 362.476244
8AJ63 1345.23999 786.965745 121.320687 182.52359 139.309822 28.390138 91.883756 195.527829 109.445419 79.855889 772.186686 346.202416 209.865159 174.327496 260.058368 140.154338 318.148179 323.867836 181.646425 219.14744 870.38619 348.964466
8AJ68 1258.52137 743.504385 119.283494 189.22443 139.326561 30.742746 86.508897 190.240784 103.970955 81.314865 793.210699 372.898285 205.728621 184.823088 273.442145 146.473439 309.981883 316.158835 200.971511 253.252257 878.545782 367.292835
8AJ129 1477.51208 670.333778 111.289758 180.915755 126.380396 29.752966 82.187961 189.183533 115.492707 85.186424 803.965647 361.351951 211.745684 154.630657 260.237758 140.544201 308.328121 334.893562 191.354623 216.793877 840.041512 353.294919
8AJ136 1216.39268 877.870721 137.2983 195.234966 154.554809 50.485911 83.239001 200.109837 152.268832 78.905527 782.616137 372.383553 180.506713 143.418864 280.472319 120.417647 325.562269 325.199234 165.133466 184.402836 871.132205 347.812041
8AJ139 1195.29453 794.27712 124.313696 172.723939 141.115392 28.791595 85.308148 188.151568 111.444126 75.974787 805.316549 367.260916 243.668441 191.352412 263.653327 165.593505 313.169153 309.533223 216.626202 253.314167 848.59637 349.938695
8AL34 1156.76416 771.444198 123.851739 189.554093 149.244717 31.315789 86.381272 201.493436 104.950298 81.363945 805.426116 366.819181 253.995458 189.91284 271.708967 161.345844 308.987552 311.020548 225.765603 242.911887 850.208808 360.951414
9AJ1 1225.53109 786.146419 114.369299 185.496101 150.42734 33.060412 77.585328 204.687876 111.833733 85.947457 809.570939 363.668456 213.333031 175.468599 265.727106 128.088765 329.933897 318.110383 201.878285 219.254057 881.855811 363.443481
9AJ61 1147.68198 849.495442 108.961131 171.833671 135.541201 29.694638 81.877786 187.168287 111.290786 83.641122 772.481597 358.19938 274.284515 194.651537 263.587772 180.561126 306.107107 316.598332 231.859487 296.58417 782.904862 360.411931
9AJ63 1201.02723 886.060524 103.970142 183.863378 127.058484 32.169157 80.707388 190.647416 105.944487 82.074637 799.672153 349.259968 281.755793 195.59772 249.530624 174.655752 291.317197 303.018607 218.516497 266.444566 793.110358 329.015781
9AJ68 1328.79989 745.464785 139.935573 177.306107 116.217754 31.395704 93.71711 203.981278 113.818402 83.425072 797.467092 370.94305 201.608955 156.259443 269.132952 123.134156 316.351218 333.455548 186.216047 201.751391 877.705323 377.331007
10AJ61 1227.9732 758.408459 122.898632 177.753358 145.174823 28.331714 84.181508 186.138655 107.416328 75.386486 807.316988 369.394313 254.512702 191.264258 264.58387 171.974209 293.636616 319.519351 234.945766 236.695212 843.888063 344.023348
10AJ63 1252.52502 808.333974 121.257021 188.251698 126.611834 28.135916 83.368909 192.964224 118.276864 74.627646 804.573072 360.089432 229.097457 182.192538 262.491678 151.451672 302.524788 319.81243 212.038472 230.430953 844.893188 351.469086
10AJ68 1473.89237 777.742608 121.387717 193.897019 144.886333 38.210601 89.159964 189.486906 123.238888 84.868495 818.646583 379.525674 146.416987 102.238573 275.728467 88.539029 322.79496 340.404698 117.71698 169.292712 898.953675 348.388623
10AJ136 1221.49136 768.885648 133.752845 191.198899 143.23791 37.779289 77.43718 202.460926 107.944413 85.225739 794.54666 370.205951 207.332777 165.78025 278.325987 141.934572 327.374307 336.763268 186.131266 211.611686 896.239055 359.757869
10AJ137 1244.22852 790.15447 118.765727 190.83352 142.512481 38.625785 92.760017 199.937517 114.344945 85.258709 810.76636 363.581678 226.425853 165.066173 265.294607 146.510717 302.22397 322.097389 196.76904 233.828592 840.580228 354.851558
10AJ139 1249.48853 759.508488 134.121112 194.919092 137.840436 32.035503 84.170853 186.393834 115.74879 75.856597 831.173742 363.396884 225.289835 155.113284 272.975457 136.244283 324.675726 326.467127 185.22548 213.438822 878.334249 362.999734
11AJ1 1171.53734 751.667377 121.339936 176.927473 131.036905 29.923477 77.815783 195.444201 122.017926 80.793809 826.892573 365.561792 249.35435 193.797589 262.553349 154.525615 317.871908 348.467305 214.772441 229.253989 874.137068 349.725657
11AJ61 1136.32068 783.619184 123.090187 175.330096 138.601073 31.2151 85.480108 198.43965 114.749884 70.961978 838.996823 383.109717 228.464921 193.362976 288.679421 149.354593 317.030878 329.047997 199.251056 245.184125 854.280108 360.847292
11AJ63 1276.90742 791.87338 115.436741 189.364837 134.340131 29.097895 83.013465 193.269474 115.083628 79.822437 773.237879 363.670171 230.92577 174.581825 265.22109 150.03913 312.895861 320.991489 209.432707 230.7775 846.830988 358.60405
11AJ129 1187.60414 749.983063 128.515727 201.08957 132.352786 42.066544 90.410735 196.761758 106.678105 82.99963 832.291426 395.134821 220.384835 166.240681 278.192566 125.008758 338.621722 325.075487 197.836252 211.421182 871.574974 365.173107
11AJ136 4201.09061 375.529535 64.981346 95.161712 67.91566 16.151621 41.316853 102.207005 49.345428 37.58222 407.72202 191.268452 121.605132 83.26466 142.715403 74.7094 180.462958 169.225728 101.586605 102.075301 437.228643 182.271571
11AJ137 1186.0571 787.458149 130.50098 180.449083 139.481233 32.336767 82.275469 199.523158 105.810558 81.76723 802.880634 359.444467 240.221424 194.300609 278.863409 144.933642 327.776836 325.832407 228.476895 241.837465 819.058676 356.131658
11AJ139 1243.7104 749.974976 118.285353 188.785228 127.419767 42.651387 87.755321 212.16769 124.169807 79.734962 816.852672 376.183346 208.75466 176.201702 273.470382 136.705857 317.162448 313.356282 206.751992 220.736168 867.659616 356.927849
12AJ1 1318.29325 832.993368 114.839246 184.038845 170.247929 39.733337 90.478602 200.43447 112.693568 85.568402 832.624248 395.139335 151.10921 110.244804 286.587282 90.462898 340.349424 327.375235 119.754269 166.398032 905.833439 370.218682
12AJ61 1216.09679 798.724818 116.359267 205.660569 137.086055 34.430292 82.04882 199.463781 105.780178 88.731413 781.435488 373.806755 208.758462 169.342859 285.150106 139.482746 325.891083 336.632844 192.01106 223.357297 875.825392 349.341777
12AJ68 1180.08355 776.093359 133.8418 170.477476 141.491754 34.573389 87.26109 205.975533 107.583865 80.180181 836.153704 374.117028 242.333681 186.466246 272.023316 143.316049 310.949469 334.670217 198.097333 217.036385 870.874194 341.81824
12AJ129 1252.39929 749.234413 133.063515 186.967435 140.836736 33.522575 85.912257 195.448525 121.897188 88.073901 828.536411 371.165352 211.833553 166.90972 273.699984 146.067792 306.922007 329.433061 191.509524 208.053768 878.675056 345.255802
12AJ136 1238.62046 802.107037 126.198987 191.97361 146.203216 30.486183 83.866975 211.192717 110.976463 83.688987 802.70476 375.953994 212.554822 162.30053 268.946894 125.840001 319.006187 323.096512 188.623941 233.243554 852.04383 355.788211
12AJ139 1247.05736 730.742179 136.391229 181.31907 146.869654 34.445132 81.709861 190.489313 108.323335 78.590031 769.111688 347.33293 214.720108 211.999831 250.07921 133.914149 301.081794 319.227413 223.745699 351.658261 831.263483 355.346136
13AJ61 1330.2377 759.384612 122.183842 177.233541 145.793374 32.866806 83.930051 194.171591 119.458698 80.205126 806.760334 365.046985 210.312938 158.013564 281.524875 132.813073 315.325841 330.780115 196.498497 222.133509 837.174144 343.568638
13AJ68 1312.22642 776.209501 122.655166 195.878754 142.585882 41.336419 81.70371 189.830649 111.15429 78.23379 793.538541 350.590499 218.061625 173.858771 276.117355 146.97027 313.626176 312.128192 208.217471 215.243393 838.503511 346.747475
13AJ129 1148.54043 769.949538 115.803415 190.374253 142.663939 37.344965 88.626719 190.070839 131.086788 80.580043 843.113371 363.899329 249.350124 182.689125 271.880637 149.148394 313.174721 331.292631 197.894202 243.034135 865.34855 339.551708
14AJ61 1177.79518 747.75142 111.874149 175.232565 117.417205 27.797422 74.975622 196.872244 108.081555 78.445822 743.35433 358.408918 230.070041 225.747628 262.906368 163.978116 300.087578 298.355259 265.277783 398.285167 823.669009 359.034472
14AJ129 1326.81576 765.81242 117.573171 181.270062 134.36316 34.886614 81.502716 199.861818 123.127976 76.198835 838.197381 376.980524 198.366896 131.264149 283.89154 111.915578 329.371563 345.141421 170.003033 191.072057 882.753892 345.047295
15AJ61 1178.06993 747.907288 123.448981 186.467699 134.974356 30.566498 90.730272 210.269982 126.973092 80.287323 820.050139 379.721013 210.875252 158.097777 275.399415 134.079038 331.659179 352.109271 197.885261 211.935128 902.199326 361.711647
15AJ63 1297.39046 740.081812 127.28451 183.498572 141.58597 33.564086 88.976091 200.738794 108.670123 85.176485 783.939142 376.786137 221.270392 162.845922 272.031821 127.244717 319.37916 336.578125 181.690191 208.93859 891.573392 356.173367
15AJ137 1342.54024 778.720217 117.677337 199.321056 133.168621 29.928427 83.128622 207.281162 117.558502 78.928376 776.458121 346.708655 236.740501 181.598208 255.297218 152.993638 296.791122 316.932534 207.236471 235.884576 810.731155 339.793112
16AJ61 1204.73194 800.283644 126.789675 177.42214 134.620125 30.315339 85.809713 193.783256 122.052203 88.360154 795.316493 362.232231 242.599015 192.985877 271.649533 154.342051 312.96043 309.993781 210.528515 233.405473 842.477949 352.758319
16AJ63 1203.39392 769.905309 116.33372 180.441577 136.591241 27.713381 84.488982 206.590264 111.475598 79.070703 839.039198 375.956775 223.110963 185.541096 271.137096 155.344843 310.612768 308.826069 206.130633 232.351451 860.596054 360.766225
16AJ68 1256.03361 811.753773 126.664481 181.280637 144.31834 35.018082 81.620001 207.689298 135.438669 79.657024 824.897298 377.165863 189.190783 145.679808 277.962537 124.688199 327.197072 332.143516 159.856897 189.257385 878.325643 359.578938
16AJ137 1357.07818 746.460744 108.055556 181.814364 147.255181 35.47823 84.13834 189.811199 115.127429 87.843593 840.967411 368.262926 213.215283 156.896915 267.83853 134.79593 322.352269 331.227483 184.704691 205.015739 821.424772 345.653096
